State,County,ZIP,ZIP Score,Pending Ratio,Active Listing Count,Pending Listing Count,Estimated Population,Estimated Lead Volume,Median Listing Price,Median Days on Market,Price Decrease Count,Recommended Home Value Range,Last Used Date,Eligible Based on Cooldown,Manual Review Flag
AL,Northport Zip Market,35476,41.12,0.3888888888888889,18,7.0,18.0,18.0,269900.0,49.0,4.0,$142k-$350k,,True,
AL,Scottsboro Zip Market,35768,40.76,0.3076923076923077,39,12.0,39.0,39.0,230000.0,84.0,12.0,$121k-$315k,,True,
AL,Huntsville Zip Market,35801,40.72,0.3020833333333333,96,29.0,96.0,96.0,539400.0,67.0,36.0,$283k-$350k,,True,
AL,Mobile Zip Market,36604,40.69,0.2692307692307692,52,14.0,52.0,52.0,289900.0,99.0,16.0,$152k-$350k,,True,
AL,Birmingham Zip Market,35223,40.65,0.64,25,16.0,25.0,25.0,980000.0,31.0,8.0,$514k-$350k,,True,
AL,Quinton Zip Market,35130,40.63,0.6,10,6.0,10.0,10.0,130450.0,68.0,0.0,$75k-$179k,,True,
AL,Ashford Zip Market,36312,40.6,0.47619047619047616,21,10.0,21.0,21.0,299000.0,73.0,4.0,$157k-$350k,,True,
AL,Pell City Zip Market,35128,40.59,0.43103448275862066,58,25.0,58.0,58.0,469000.0,60.0,16.0,$246k-$350k,,True,
AL,Guntersville Zip Market,35976,40.58,0.195,200,39.0,200.0,200.0,599000.0,109.0,40.0,$314k-$350k,,True,
AL,Mobile Zip Market,36607,40.39,0.39285714285714285,28,11.0,28.0,28.0,182000.0,75.0,4.0,$96k-$249k,,True,
AL,Montgomery Zip Market,36104,40.36,0.37037037037037035,27,10.0,27.0,27.0,224900.0,82.0,12.0,$118k-$308k,,True,
AL,Elberta Zip Market,36530,40.28,0.3888888888888889,54,21.0,54.0,54.0,423495.0,78.0,16.0,$222k-$350k,,True,
AL,Fort Payne Zip Market,35967,40.19,0.2765957446808511,47,13.0,47.0,47.0,344950.0,61.0,12.0,$181k-$350k,,True,
AL,Centre Zip Market,35960,39.88,0.19402985074626866,67,13.0,67.0,67.0,349000.0,58.0,8.0,$183k-$350k,,True,
AL,Citronelle Zip Market,36522,39.68,0.38095238095238093,21,8.0,21.0,21.0,189700.0,60.0,4.0,$100k-$260k,,True,
AL,Montgomery Zip Market,36110,39.66,0.39473684210526316,38,15.0,38.0,38.0,65000.0,58.0,4.0,$75k-$89k,,True,
AL,Vinemont Zip Market,35179,39.65,0.43478260869565216,23,10.0,23.0,23.0,335000.0,73.0,12.0,$176k-$350k,,True,
AL,Rainbow City Zip Market,35906,39.54,0.3,30,9.0,30.0,30.0,329900.0,51.0,12.0,$173k-$350k,,True,
AL,Montgomery Zip Market,36105,39.03,0.24,50,12.0,50.0,50.0,75000.0,69.0,20.0,$75k-$103k,,True,
AL,Altoona Zip Market,35952,38.69,0.35,20,7.0,20.0,20.0,254900.0,54.0,4.0,$134k-$349k,,True,
AL,Wilmer Zip Market,36587,38.68,0.5294117647058824,17,9.0,17.0,17.0,315000.0,103.0,8.0,$165k-$350k,,True,
AL,Fairfield Zip Market,35064,38.4,0.25806451612903225,31,8.0,31.0,31.0,97500.0,51.0,4.0,$75k-$134k,,True,
AL,Lexington Zip Market,35648,38.13,0.45454545454545453,11,5.0,11.0,11.0,285900.0,60.0,4.0,$150k-$350k,,True,
AL,Danville Zip Market,35619,37.85,0.5384615384615384,13,7.0,13.0,13.0,325000.0,72.0,4.0,$171k-$350k,,True,
AL,Dora Zip Market,35062,37.79,0.21212121212121213,33,7.0,33.0,33.0,272450.0,56.0,8.0,$143k-$350k,,True,
AL,Montgomery Zip Market,36107,37.78,0.2608695652173913,46,12.0,46.0,46.0,90000.0,78.0,8.0,$75k-$123k,,True,
AL,Russellville Zip Market,35653,37.22,0.3333333333333333,30,10.0,30.0,30.0,287400.0,75.0,4.0,$151k-$350k,,True,
AL,Slocomb Zip Market,36375,37.17,0.4666666666666667,15,7.0,15.0,15.0,249900.0,82.0,0.0,$131k-$342k,,True,
AL,Opp Zip Market,36467,37.09,0.13953488372093023,43,6.0,43.0,43.0,201000.0,71.0,12.0,$106k-$275k,,True,
AL,Jasper Zip Market,35504,36.34,0.14035087719298245,57,8.0,57.0,57.0,359450.0,73.0,24.0,$189k-$350k,,True,
AL,Montgomery Zip Market,36108,35.89,0.29411764705882354,34,10.0,34.0,34.0,75000.0,64.0,8.0,$75k-$103k,,True,
AL,Birmingham Zip Market,35203,35.57,0.20512820512820512,39,8.0,39.0,39.0,307450.0,73.0,12.0,$161k-$350k,,True,
AL,Greenville Zip Market,36037,35.38,0.30303030303030304,33,10.0,33.0,33.0,213450.0,99.0,4.0,$112k-$292k,,True,
AL,Birmingham Zip Market,35234,35.09,0.18518518518518517,27,5.0,27.0,27.0,172500.0,54.0,8.0,$91k-$236k,,True,
AL,Cullman Zip Market,35057,34.6,0.265625,64,17.0,64.0,64.0,499000.0,58.0,24.0,$262k-$350k,,True,
AL,Fayette Zip Market,35555,34.43,0.2,30,6.0,30.0,30.0,155000.0,60.0,4.0,$81k-$212k,,True,
AL,Morris Zip Market,35116,34.4,0.5238095238095238,21,11.0,21.0,21.0,406250.0,80.0,4.0,$213k-$350k,,True,
AL,Grant Zip Market,35747,34.33,0.34285714285714286,35,12.0,35.0,35.0,416950.0,70.0,12.0,$219k-$350k,,True,
AL,Birmingham Zip Market,35207,34.33,0.6,20,12.0,20.0,20.0,61500.0,117.0,4.0,$75k-$84k,,True,
AL,Florala Zip Market,36442,34.26,0.23809523809523808,21,5.0,21.0,21.0,238475.0,51.0,4.0,$125k-$327k,,True,
AL,Rogersville Zip Market,35652,34.24,0.17857142857142858,56,10.0,56.0,56.0,395000.0,82.0,32.0,$207k-$350k,,True,
AL,Adger Zip Market,35006,33.99,0.4,10,4.0,10.0,10.0,154000.0,66.0,0.0,$81k-$211k,,True,
AL,Andalusia Zip Market,36421,33.98,0.1111111111111111,54,6.0,54.0,54.0,357000.0,75.0,16.0,$187k-$350k,,True,
AL,Haleyville Zip Market,35565,33.78,0.2,25,5.0,25.0,25.0,209000.0,54.0,4.0,$110k-$286k,,True,
AL,Jasper Zip Market,35501,33.64,0.17142857142857143,35,6.0,35.0,35.0,266150.0,76.0,8.0,$140k-$350k,,True,
AL,Cropwell Zip Market,35054,33.55,0.4117647058823529,34,14.0,34.0,34.0,399900.0,101.0,4.0,$210k-$350k,,True,
AL,Troy Zip Market,36081,33.54,0.09523809523809523,42,4.0,42.0,42.0,259950.0,82.0,8.0,$136k-$350k,,True,
AL,Greensboro Zip Market,36744,33.48,0.3333333333333333,12,4.0,12.0,12.0,294000.0,53.0,4.0,$154k-$350k,,True,
AL,Holly Pond Zip Market,35083,33.41,0.38461538461538464,13,5.0,13.0,13.0,204000.0,78.0,4.0,$107k-$279k,,True,
AL,Hartford Zip Market,36344,33.35,0.23076923076923078,13,3.0,13.0,13.0,211900.0,25.0,4.0,$111k-$290k,,True,
AL,Troy Zip Market,36079,32.25,0.22857142857142856,35,8.0,35.0,35.0,325000.0,71.0,4.0,$171k-$350k,,True,
AL,Eutaw Zip Market,35462,32.19,0.4,10,4.0,10.0,10.0,185000.0,77.0,0.0,$97k-$253k,,True,
AL,Dauphin Island Zip Market,36528,31.63,0.1346153846153846,104,14.0,104.0,104.0,537000.0,80.0,20.0,$282k-$350k,,True,
AL,Fort Payne Zip Market,35968,31.15,0.3157894736842105,19,6.0,19.0,19.0,287700.0,84.0,4.0,$151k-$350k,,True,
AL,Blountsville Zip Market,35031,30.8,0.25,20,5.0,20.0,20.0,291725.0,65.0,4.0,$153k-$350k,,True,
AL,Thomasville Zip Market,36784,30.73,0.18181818181818182,22,4.0,22.0,22.0,239000.0,57.0,0.0,$125k-$327k,,True,
AL,Clanton Zip Market,35046,30.5,0.25806451612903225,31,8.0,31.0,31.0,349450.0,81.0,8.0,$183k-$350k,,True,
AL,Sterrett Zip Market,35147,30.49,0.5862068965517241,29,17.0,29.0,29.0,454900.0,175.0,4.0,$239k-$350k,,True,
AL,Scottsboro Zip Market,35769,30.44,0.3333333333333333,48,16.0,48.0,48.0,486000.0,80.0,16.0,$255k-$350k,,True,
AL,Birmingham Zip Market,35221,30.41,0.29411764705882354,17,5.0,17.0,17.0,85000.0,70.0,8.0,$75k-$116k,,True,
AL,Ardmore Zip Market,35739,30.32,0.2857142857142857,21,6.0,21.0,21.0,299900.0,77.0,4.0,$157k-$350k,,True,
AL,Fyffe Zip Market,35971,30.12,0.4,10,4.0,10.0,10.0,302400.0,89.0,4.0,$159k-$350k,,True,
AL,Crane Hill Zip Market,35053,30.1,0.05660377358490566,106,6.0,106.0,106.0,849000.0,85.0,16.0,$446k-$350k,,True,
AL,Jackson Zip Market,36545,30.03,0.14705882352941177,34,5.0,34.0,34.0,190000.0,92.0,4.0,$100k-$260k,,True,
AL,Camden Zip Market,36726,29.95,0.4117647058823529,17,7.0,17.0,17.0,345000.0,121.0,0.0,$181k-$350k,,True,
AL,Jasper Zip Market,35503,29.89,0.11627906976744186,43,5.0,43.0,43.0,389000.0,73.0,16.0,$204k-$350k,,True,
AL,Eclectic Zip Market,36024,29.82,0.32075471698113206,53,17.0,53.0,53.0,690250.0,73.0,8.0,$362k-$350k,,True,
AL,Tuskegee Zip Market,36083,29.75,0.35714285714285715,14,5.0,14.0,14.0,125000.0,127.0,0.0,$75k-$171k,,True,
AL,Mobile Zip Market,36610,29.47,0.45,20,9.0,20.0,20.0,54950.0,80.0,4.0,$75k-$75k,,True,
AL,Monroeville Zip Market,36460,29.01,0.125,32,4.0,32.0,32.0,289000.0,97.0,8.0,$152k-$350k,,True,
AL,Evergreen Zip Market,36401,28.89,0.18518518518518517,27,5.0,27.0,27.0,224900.0,87.0,4.0,$118k-$308k,,True,
AL,New Brockton Zip Market,36351,28.75,0.3,20,6.0,20.0,20.0,302500.0,101.0,4.0,$159k-$350k,,True,
AL,Remlap Zip Market,35133,28.67,0.23529411764705882,17,4.0,17.0,17.0,331998.0,53.0,4.0,$174k-$350k,,True,
AL,Cedar Bluff Zip Market,35959,28.03,0.19148936170212766,47,9.0,47.0,47.0,417500.0,88.0,12.0,$219k-$350k,,True,
AL,Wedowee Zip Market,36278,27.85,0.14473684210526316,76,11.0,76.0,76.0,629000.0,79.0,16.0,$330k-$350k,,True,
AL,Reform Zip Market,35481,26.45,0.26666666666666666,15,4.0,15.0,15.0,192500.0,89.0,0.0,$101k-$264k,,True,
AL,Birmingham Zip Market,35233,26.22,0.1702127659574468,47,8.0,47.0,47.0,387400.0,172.0,4.0,$203k-$350k,,True,
AL,Centreville Zip Market,35042,26.21,0.3125,16,5.0,16.0,16.0,342000.0,87.0,4.0,$180k-$350k,,True,
AL,Section Zip Market,35771,25.74,0.4,10,4.0,10.0,10.0,375000.0,79.0,0.0,$197k-$350k,,True,
AL,Coden Zip Market,36523,25.17,0.3,10,3.0,10.0,10.0,389000.0,51.0,4.0,$204k-$350k,,True,
AL,Woodland Zip Market,36280,25.01,0.2727272727272727,11,3.0,11.0,11.0,269000.0,104.0,4.0,$141k-$350k,,True,
AL,Union Grove Zip Market,35175,24.74,0.15384615384615385,26,4.0,26.0,26.0,379700.0,70.0,8.0,$199k-$350k,,True,
AL,Geneva Zip Market,36340,24.71,0.2727272727272727,11,3.0,11.0,11.0,247500.0,153.0,4.0,$130k-$339k,,True,
AL,Abbeville Zip Market,36310,24.59,0.14285714285714285,35,5.0,35.0,35.0,389500.0,72.0,0.0,$204k-$350k,,True,
AL,Pisgah Zip Market,35765,24.56,0.25,12,3.0,12.0,12.0,307950.0,71.0,0.0,$162k-$350k,,True,
AL,Ohatchee Zip Market,36271,24.21,0.3076923076923077,13,4.0,13.0,13.0,369900.0,83.0,8.0,$194k-$350k,,True,
AL,Lafayette Zip Market,36862,24.13,0.25,12,3.0,12.0,12.0,214000.0,92.0,0.0,$112k-$293k,,True,
AL,Wilsonville Zip Market,35186,23.64,0.3333333333333333,21,7.0,21.0,21.0,686500.0,48.0,0.0,$360k-$350k,,True,
AL,Cherokee Zip Market,35616,23.45,0.13793103448275862,29,4.0,29.0,29.0,405000.0,72.0,8.0,$213k-$350k,,True,
AL,Ashville Zip Market,35953,23.41,0.16,25,4.0,25.0,25.0,394500.0,71.0,8.0,$207k-$350k,,True,
AL,Brownsboro Zip Market,35741,23.2,0.5,16,8.0,16.0,16.0,614950.0,138.0,4.0,$323k-$350k,,True,
AL,Leesburg Zip Market,35983,23.18,0.13333333333333333,30,4.0,30.0,30.0,379000.0,92.0,8.0,$199k-$350k,,True,
AL,Mentone Zip Market,35984,22.67,0.16216216216216217,37,6.0,37.0,37.0,462000.0,56.0,8.0,$243k-$350k,,True,
AL,Lineville Zip Market,36266,21.29,0.21428571428571427,14,3.0,14.0,14.0,359500.0,82.0,8.0,$189k-$350k,,True,
AL,Selma Zip Market,36703,20.74,0.25,20,5.0,20.0,20.0,65000.0,106.0,4.0,$75k-$89k,,True,
AL,Bremen Zip Market,35033,20.26,0.13157894736842105,38,5.0,38.0,38.0,900000.0,60.0,4.0,$472k-$350k,,True,
AL,Sylacauga Zip Market,35151,18.98,0.2916666666666667,24,7.0,24.0,24.0,452500.0,73.0,4.0,$238k-$350k,,True,
AL,Leighton Zip Market,35646,17.76,0.23529411764705882,17,4.0,17.0,17.0,419900.0,86.0,4.0,$220k-$350k,,True,
AL,Bryant Zip Market,35958,16.75,0.3333333333333333,12,4.0,12.0,12.0,499000.0,69.0,4.0,$262k-$350k,,True,
AL,Alpine Zip Market,35014,13.62,0.2857142857142857,14,4.0,14.0,14.0,567450.0,79.0,4.0,$298k-$350k,,True,
FL,Parrish Zip Market,34219,87.01,1.047872340425532,376,394.0,376.0,376.0,442990.0,73.0,184.0,$237k-$501k,,True,
FL,Saint Augustine Zip Market,32092,86.72,0.8502673796791443,374,318.0,374.0,374.0,492500.0,56.0,156.0,$263k-$550k,,True,
FL,Jacksonville Zip Market,32218,85.8,0.8584070796460177,226,194.0,226.0,226.0,314900.0,51.0,100.0,$168k-$356k,,True,
FL,Milton Zip Market,32583,83.65,0.9144385026737968,187,171.0,187.0,187.0,325000.0,51.0,72.0,$174k-$367k,,True,
FL,Milton Zip Market,32571,83.53,0.7018348623853211,218,153.0,218.0,218.0,351975.0,51.0,88.0,$188k-$398k,,True,
FL,Green Cove Springs Zip Market,32043,83.49,0.6967213114754098,244,170.0,244.0,244.0,363900.0,57.0,96.0,$195k-$411k,,True,
FL,Haines City Zip Market,33844,83.12,0.6137440758293838,422,259.0,422.0,422.0,319000.0,74.0,168.0,$171k-$360k,,True,
FL,The Villages Zip Market,32162,82.84,0.5114754098360655,305,156.0,305.0,305.0,349700.0,52.0,140.0,$187k-$395k,,True,
FL,Saint Cloud Zip Market,34771,82.76,0.6695402298850575,348,233.0,348.0,348.0,473032.0,71.0,168.0,$253k-$535k,,True,
FL,Land O Lakes Zip Market,34638,82.64,0.6513761467889908,218,142.0,218.0,218.0,425000.0,54.0,108.0,$227k-$480k,,True,
FL,Gulf Breeze Zip Market,32563,82.2,0.6428571428571429,196,126.0,196.0,196.0,457000.0,44.0,80.0,$244k-$516k,,True,
FL,Venice Zip Market,34293,82.05,0.513671875,512,263.0,512.0,512.0,389000.0,70.0,172.0,$208k-$440k,,True,
FL,Saint Johns Zip Market,32259,81.93,0.921875,320,295.0,320.0,320.0,599900.0,54.0,148.0,$321k-$550k,,True,
FL,Spring Hill Zip Market,34609,81.61,0.5450980392156862,255,139.0,255.0,255.0,347900.0,53.0,96.0,$186k-$393k,,True,
FL,Middleburg Zip Market,32068,81.46,0.5100401606425703,249,127.0,249.0,249.0,368900.0,50.0,112.0,$197k-$417k,,True,
FL,Cantonment Zip Market,32533,81.25,0.9166666666666666,168,154.0,168.0,168.0,339900.0,56.0,60.0,$182k-$384k,,True,
FL,Palm Coast Zip Market,32164,81.1,0.463302752293578,436,202.0,436.0,436.0,362240.0,61.0,192.0,$194k-$409k,,True,
FL,Apopka Zip Market,32703,80.81,0.7857142857142857,168,132.0,168.0,168.0,397000.0,50.0,48.0,$212k-$449k,,True,
FL,Palm Bay Zip Market,32907,80.73,0.5891472868217055,258,152.0,258.0,258.0,359900.0,64.0,88.0,$193k-$407k,,True,
FL,Ocala Zip Market,34476,80.42,0.5375,320,172.0,320.0,320.0,309945.0,70.0,116.0,$166k-$350k,,True,
FL,Melbourne Zip Market,32940,80.37,0.5662251655629139,302,171.0,302.0,302.0,490875.0,63.0,140.0,$263k-$550k,,True,
FL,Palmetto Zip Market,34221,80.34,0.5203761755485894,319,166.0,319.0,319.0,417499.0,69.0,144.0,$223k-$472k,,True,
FL,Bradenton Zip Market,34211,80.33,0.7849162011173184,358,281.0,358.0,358.0,568000.0,68.0,148.0,$304k-$550k,,True,
FL,Jacksonville Zip Market,32224,80.05,0.8666666666666667,150,130.0,150.0,150.0,459450.0,54.0,76.0,$246k-$519k,,True,
FL,Crestview Zip Market,32539,79.76,0.5674418604651162,215,122.0,215.0,215.0,306050.0,58.0,88.0,$164k-$346k,,True,
FL,Yulee Zip Market,32097,79.43,0.6345177664974619,197,125.0,197.0,197.0,429500.0,61.0,80.0,$230k-$485k,,True,
FL,Jacksonville Zip Market,32256,79.39,0.5219298245614035,228,119.0,228.0,228.0,290000.0,59.0,112.0,$155k-$328k,,True,
FL,Ocoee Zip Market,34761,79.28,0.7191780821917808,146,105.0,146.0,146.0,449200.0,47.0,60.0,$240k-$508k,,True,
FL,Port Saint Lucie Zip Market,34987,78.96,0.4681818181818182,440,206.0,440.0,440.0,479950.0,67.0,164.0,$257k-$542k,,True,
FL,Port Saint Lucie Zip Market,34953,78.75,0.41148325358851673,418,172.0,418.0,418.0,450000.0,60.0,168.0,$241k-$508k,,True,
FL,Saint Augustine Zip Market,32095,78.69,0.6839378238341969,193,132.0,193.0,193.0,479990.0,64.0,100.0,$257k-$542k,,True,
FL,Gainesville Zip Market,32608,78.56,0.5518672199170125,241,133.0,241.0,241.0,289900.0,67.0,84.0,$155k-$328k,,True,
FL,Palm Bay Zip Market,32909,78.54,0.4281842818428184,369,158.0,369.0,369.0,359900.0,60.0,116.0,$193k-$407k,,True,
FL,Pensacola Zip Market,32526,78.18,0.5408163265306123,196,106.0,196.0,196.0,320000.0,54.0,68.0,$171k-$362k,,True,
FL,Winter Garden Zip Market,34787,78.13,0.532695374800638,627,334.0,627.0,627.0,575000.0,65.0,220.0,$308k-$550k,,True,
FL,Ormond Beach Zip Market,32174,77.75,0.41404358353510895,413,171.0,413.0,413.0,425000.0,66.0,176.0,$227k-$480k,,True,
FL,Jacksonville Zip Market,32210,77.68,0.4957983193277311,238,118.0,238.0,238.0,235000.0,66.0,124.0,$130k-$266k,,True,
FL,Jacksonville Zip Market,32244,77.58,0.5163043478260869,184,95.0,184.0,184.0,275000.0,58.0,112.0,$147k-$311k,,True,
FL,Jacksonville Zip Market,32225,77.43,0.674074074074074,135,91.0,135.0,135.0,399450.0,49.0,56.0,$214k-$451k,,True,
FL,Kissimmee Zip Market,34758,77.42,0.5866666666666667,225,132.0,225.0,225.0,329950.0,77.0,96.0,$177k-$373k,,True,
FL,Sanford Zip Market,32771,77.34,0.45614035087719296,228,104.0,228.0,228.0,397500.0,57.0,124.0,$213k-$449k,,True,
FL,Apopka Zip Market,32712,77.23,0.5681818181818182,220,125.0,220.0,220.0,475000.0,66.0,84.0,$254k-$537k,,True,
FL,Ocala Zip Market,34473,77.09,0.44339622641509435,530,235.0,530.0,530.0,299900.0,86.0,160.0,$160k-$339k,,True,
FL,Crawfordville Zip Market,32327,77.08,0.5321637426900585,171,91.0,171.0,171.0,357900.0,45.0,44.0,$191k-$404k,,True,
FL,Navarre Zip Market,32566,76.95,0.5121212121212121,330,169.0,330.0,330.0,539450.0,64.0,108.0,$289k-$550k,,True,
FL,Wesley Chapel Zip Market,33543,76.93,0.41825095057034223,263,110.0,263.0,263.0,449450.0,54.0,96.0,$240k-$508k,,True,
FL,Davenport Zip Market,33837,76.93,0.4081967213114754,610,249.0,610.0,610.0,380000.0,75.0,192.0,$203k-$429k,,True,
FL,Clermont Zip Market,34714,76.89,0.49557522123893805,226,112.0,226.0,226.0,460000.0,65.0,112.0,$246k-$520k,,True,
FL,Port Saint Lucie Zip Market,34983,76.77,0.48484848484848486,231,112.0,231.0,231.0,395000.0,61.0,68.0,$211k-$446k,,True,
FL,Freeport Zip Market,32439,76.74,0.47191011235955055,267,126.0,267.0,267.0,437361.0,66.0,76.0,$234k-$494k,,True,
FL,Saint Cloud Zip Market,34772,76.73,0.43288590604026844,298,129.0,298.0,298.0,420000.0,66.0,124.0,$225k-$475k,,True,
FL,Groveland Zip Market,34736,76.72,0.6309523809523809,168,106.0,168.0,168.0,395000.0,68.0,80.0,$211k-$446k,,True,
FL,Zephyrhills Zip Market,33541,76.63,0.9014084507042254,142,128.0,142.0,142.0,366640.0,71.0,64.0,$196k-$414k,,True,
FL,Oviedo Zip Market,32765,76.56,0.6144578313253012,166,102.0,166.0,166.0,524995.0,50.0,84.0,$281k-$550k,,True,
FL,Panama City Zip Market,32404,76.47,0.40540540540540543,370,150.0,370.0,370.0,320000.0,68.0,160.0,$171k-$362k,,True,
FL,Spring Hill Zip Market,34608,76.47,0.6122448979591837,147,90.0,147.0,147.0,334900.0,54.0,60.0,$179k-$378k,,True,
FL,Cape Coral Zip Market,33909,76.44,0.3956989247311828,465,184.0,465.0,465.0,344800.0,72.0,196.0,$184k-$390k,,True,
FL,Niceville Zip Market,32578,76.36,0.6524390243902439,164,107.0,164.0,164.0,515000.0,52.0,64.0,$276k-$550k,,True,
FL,Sarasota Zip Market,34231,76.19,0.4854368932038835,309,150.0,309.0,309.0,449977.0,83.0,84.0,$241k-$508k,,True,
FL,Spring Hill Zip Market,34606,76.13,0.5064102564102564,156,79.0,156.0,156.0,309900.0,50.0,76.0,$166k-$350k,,True,
FL,Riverview Zip Market,33579,75.96,0.41732283464566927,254,106.0,254.0,254.0,428900.0,59.0,112.0,$229k-$485k,,True,
FL,New Port Richey Zip Market,34655,75.83,0.4253393665158371,221,94.0,221.0,221.0,380000.0,55.0,104.0,$203k-$429k,,True,
FL,Rockledge Zip Market,32955,75.77,0.5974842767295597,159,95.0,159.0,159.0,389850.0,66.0,80.0,$209k-$441k,,True,
FL,Lake Worth Zip Market,33467,75.59,0.37727272727272726,440,166.0,440.0,440.0,305000.0,68.0,140.0,$163k-$345k,,True,
FL,Tampa Zip Market,33647,75.58,0.3962962962962963,270,107.0,270.0,270.0,455950.0,58.0,136.0,$244k-$515k,,True,
FL,Riverview Zip Market,33578,75.5,0.4049586776859504,242,98.0,242.0,242.0,345000.0,56.0,104.0,$185k-$390k,,True,
FL,Boynton Beach Zip Market,33436,75.32,0.48188405797101447,276,133.0,276.0,276.0,420375.0,77.0,68.0,$225k-$475k,,True,
FL,Saint Augustine Zip Market,32084,75.32,0.38571428571428573,350,135.0,350.0,350.0,415000.0,66.0,132.0,$222k-$469k,,True,
FL,Ponte Vedra Zip Market,32081,75.31,0.7142857142857143,252,180.0,252.0,252.0,666965.0,52.0,108.0,$357k-$550k,,True,
FL,West Palm Beach Zip Market,33407,75.21,0.71875,160,115.0,160.0,160.0,420000.0,72.0,44.0,$225k-$475k,,True,
FL,Boca Raton Zip Market,33433,75.12,0.38064516129032255,310,118.0,310.0,310.0,439000.0,59.0,92.0,$235k-$496k,,True,
FL,Kissimmee Zip Market,34759,74.94,0.40865384615384615,416,170.0,416.0,416.0,295000.0,81.0,128.0,$158k-$333k,,True,
FL,Palm Bay Zip Market,32908,74.42,0.49230769230769234,195,96.0,195.0,195.0,365000.0,67.0,72.0,$195k-$412k,,True,
FL,Melbourne Zip Market,32904,74.32,0.49032258064516127,155,76.0,155.0,155.0,425000.0,56.0,76.0,$227k-$480k,,True,
FL,Winter Springs Zip Market,32708,74.3,0.5037037037037037,135,68.0,135.0,135.0,404000.0,50.0,72.0,$216k-$457k,,True,
FL,Crestview Zip Market,32536,74.28,0.5470588235294118,170,93.0,170.0,170.0,325000.0,72.0,72.0,$174k-$367k,,True,
FL,Delray Beach Zip Market,33446,74.19,0.36941176470588233,425,157.0,425.0,425.0,190000.0,73.0,136.0,$130k-$215k,,True,
FL,Tallahassee Zip Market,32312,74.11,0.55,140,77.0,140.0,140.0,479900.0,43.0,44.0,$257k-$542k,,True,
FL,Deland Zip Market,32724,74.07,0.4186991869918699,246,103.0,246.0,246.0,385000.0,70.0,124.0,$206k-$435k,,True,
FL,Tampa Zip Market,33604,73.99,0.4419889502762431,181,80.0,181.0,181.0,414900.0,58.0,88.0,$222k-$469k,,True,
FL,Boynton Beach Zip Market,33437,73.91,0.36813186813186816,364,134.0,364.0,364.0,376088.0,69.0,124.0,$201k-$425k,,True,
FL,Tallahassee Zip Market,32303,73.86,0.4425287356321839,174,77.0,174.0,174.0,257450.0,49.0,52.0,$138k-$291k,,True,
FL,Orange Park Zip Market,32065,73.76,0.5901639344262295,122,72.0,122.0,122.0,300000.0,56.0,60.0,$160k-$339k,,True,
FL,Port Richey Zip Market,34668,73.71,0.3583061889250814,307,110.0,307.0,307.0,264999.0,64.0,140.0,$142k-$299k,,True,
FL,Jacksonville Zip Market,32219,73.7,0.7448275862068966,145,108.0,145.0,145.0,320775.0,81.0,56.0,$172k-$362k,,True,
FL,Deltona Zip Market,32725,73.59,0.4685714285714286,175,82.0,175.0,175.0,325000.0,60.0,64.0,$174k-$367k,,True,
FL,Orlando Zip Market,32828,73.56,0.4260355029585799,169,72.0,169.0,169.0,483000.0,40.0,76.0,$258k-$546k,,True,
FL,Winter Haven Zip Market,33884,73.53,0.4222972972972973,296,125.0,296.0,296.0,307000.0,82.0,100.0,$164k-$347k,,True,
FL,Deltona Zip Market,32738,73.46,0.5100671140939598,149,76.0,149.0,149.0,326950.0,57.0,56.0,$175k-$369k,,True,
FL,West Palm Beach Zip Market,33411,73.4,0.3424657534246575,438,150.0,438.0,438.0,437000.0,71.0,152.0,$234k-$494k,,True,
FL,Orlando Zip Market,32825,73.34,0.7307692307692307,104,76.0,104.0,104.0,413000.0,57.0,44.0,$221k-$467k,,True,
FL,Deland Zip Market,32720,73.31,0.5833333333333334,132,77.0,132.0,132.0,375000.0,60.0,56.0,$201k-$424k,,True,
FL,Sun City Center Zip Market,33573,73.27,0.33787465940054495,367,124.0,367.0,367.0,279900.0,66.0,160.0,$150k-$316k,,True,
FL,Orange Park Zip Market,32073,73.24,0.5887096774193549,124,73.0,124.0,124.0,319500.0,61.0,68.0,$171k-$361k,,True,
FL,Hollywood Zip Market,33024,73.2,0.4520547945205479,219,99.0,219.0,219.0,469000.0,64.0,64.0,$251k-$530k,,True,
FL,Orlando Zip Market,32824,73.08,0.5,160,80.0,160.0,160.0,412500.0,62.0,56.0,$221k-$466k,,True,
FL,Milton Zip Market,32570,73.01,0.5923076923076923,130,77.0,130.0,130.0,344181.0,57.0,40.0,$184k-$389k,,True,
FL,Saint Augustine Zip Market,32086,72.99,0.4,210,84.0,210.0,210.0,399945.0,60.0,92.0,$214k-$452k,,True,
FL,Fort Lauderdale Zip Market,33321,72.88,0.3584474885844749,438,157.0,438.0,438.0,210000.0,76.0,108.0,$130k-$237k,,True,
FL,Wesley Chapel Zip Market,33545,72.69,0.4018264840182648,219,88.0,219.0,219.0,455000.0,65.0,108.0,$243k-$514k,,True,
FL,Brandon Zip Market,33511,72.64,0.5071428571428571,140,71.0,140.0,140.0,389900.0,60.0,68.0,$209k-$441k,,True,
FL,Palm Coast Zip Market,32137,72.6,0.33689024390243905,656,221.0,656.0,656.0,480000.0,72.0,224.0,$257k-$542k,,True,
FL,Lake Mary Zip Market,32746,72.5,0.45962732919254656,161,74.0,161.0,161.0,425000.0,58.0,60.0,$227k-$480k,,True,
